slope_m2_s,squared_error
0.022096222364449115,0.004468677893405337
0.02217865502746865,0.004417676035132949
0.02226108769048819,0.004366977421335273
0.022343520353507725,0.0043165820520123105
0.022425953016527264,0.004266489927164057
0.0225083856795468,0.004216701046790517
0.022590818342566335,0.004167215410891691
0.022673251005585874,0.004118033019467572
0.02275568366860541,0.004069153872518168
0.02283811633162495,0.004020577970043473
0.022920548994644484,0.003972305312043491
0.02300298165766402,0.003924335898518222
0.023085414320683558,0.0038766697294676617
0.023167846983703094,0.0038293068048918153
0.023250279646722632,0.003782247124790679
0.023332712309742168,0.003735490689164256
0.023415144972761703,0.0036890374980125444
0.023497577635781242,0.003642887551335543
0.023580010298800778,0.0035970408491332543
0.023662442961820317,0.003551497391405676
0.023744875624839852,0.0035062571781528116
0.023827308287859388,0.0034613202093746586
0.023909740950878926,0.003416686485071215
0.023992173613898462,0.0033723560052424852
0.024074606276918,0.003328328769888465
0.024157038939937536,0.0032846047790091584
0.02423947160295707,0.0032411840326045634
0.02432190426597661,0.003198066530674678
0.024404336928996146,0.003155252273219507
0.024486769592015685,0.0031127412602390448
0.02456920225503522,0.0030705334917332963
0.024651634918054756,0.0030286289677022597
0.024734067581074295,0.002987027688145933
0.02481650024409383,0.0029457296530643194
0.02489893290711337,0.002904734862457416
0.024981365570132905,0.0028640433163252257
0.02506379823315244,0.0028236550146677475
0.02514623089617198,0.0027835699574849785
0.025228663559191514,0.0027437881447769236
0.025311096222211053,0.0027043095765435787
0.02539352888523059,0.002665134252784946
0.025475961548250124,0.002626262173501026
0.025558394211269663,0.0025876933386918153
0.0256408268742892,0.0025494277483573188
0.025723259537308737,0.002511465402497532
0.025805692200328273,0.002473806301112458
0.02588812486334781,0.002436450444202096
0.025970557526367347,0.002399397831766444
0.026052990189386883,0.0023626484638055055
0.02613542285240642,0.0023262023403192765
0.026217855515425957,0.0022900594613077608
0.026300288178445493,0.0022542198267709573
0.02638272084146503,0.0022186834367088635
0.026465153504484567,0.0021834502911214832
0.026547586167504106,0.0021485203900088127
0.02663001883052364,0.002113893733370855
0.026712451493543177,0.0020795703212076098
0.026794884156562716,0.0020455501535190743
0.02687731681958225,0.002011833230305252
0.02695974948260179,0.00197841955156614
0.027042182145621325,0.0019453091173017407
0.02712461480864086,0.001912501927512053
0.0272070474716604,0.0018799979821970758
0.027289480134679935,0.001847797281356812
0.027371912797699474,0.001815899824991258
0.02745434546071901,0.0017843056131004176
0.027536778123738545,0.0017530146456842884
0.027619210786758084,0.0017220269227428693
0.02770164344977762,0.001691342444276163
0.02778407611279716,0.0016609612102841675
0.027866508775816694,0.001630883220766885
0.02794894143883623,0.001601108475724314
0.028031374101855768,0.0015716369751564536
0.028113806764875304,0.0015424687190633058
0.028196239427894842,0.0015136037074448688
0.028278672090914378,0.0014850419403011446
0.028361104753933913,0.0014567834176321313
0.028443537416953452,0.001428828139437829
0.028525970079972988,0.0014011761057182394
0.028608402742992527,0.0013738273164733607
0.028690835406012062,0.0013467817717031944
0.028773268069031598,0.00132003947140774
0.028855700732051136,0.001293600415586996
0.028938133395070672,0.0012674646042409644
0.02902056605809021,0.0012416320373696437
0.029102998721109746,0.0012161027149730358
0.02918543138412928,0.0011908766370511397
0.02926786404714882,0.0011659538036039535
0.029350296710168356,0.001141334214631481
0.029432729373187895,0.0011170178701337182
0.02951516203620743,0.0010930047701106687
0.029597594699226966,0.0010692949145623305
0.029680027362246505,0.001045888303488703
0.02976246002526604,0.001022784936889788
0.02984489268828558,0.000999984814765584
0.029927325351305115,0.0009774879371160924
0.03000975801432465,0.0009552943039413126
0.030092190677344186,0.0009334039152412441
0.030174623340363724,0.0009118167710158867
0.030257056003383263,0.0008905328712652408
0.0303394886664028,0.0008695522159893075
0.030421921329422334,0.0008488748051880856
0.03050435399244187,0.0008285006388615759
0.03058678665546141,0.0008084297170097765
0.030669219318480948,0.0007886620396326888
0.030751651981500483,0.000769197606730314
0.03083408464452002,0.0007500364183026504
0.030916517307539554,0.0007311784743496987
0.030998949970559093,0.0007126237748714576
0.03108138263357863,0.0006943723198679284
0.031163815296598167,0.0006764241093391115
0.031246247959617703,0.0006587791432850062
0.03132868062263724,0.0006414374217056125
0.03141111328565678,0.000624398944600929
0.031493545948676316,0.0006076637119709588
0.03157597861169585,0.0005912317238157001
0.03165841127471539,0.0005751029801351532
0.03174084393773492,0.0005592774809293177
0.03182327660075446,0.000543755226198194
0.031905709263774,0.0005285362159417806
0.031988141926793535,0.00051362045016008
0.03207057458981307,0.0004990079288530913
0.032153007252832606,0.00048469865202081406
0.03223543991585215,0.0004706926196632473
0.032317872578871684,0.00045698983178039346
0.03240030524189122,0.00044359028837225137
0.032482737904910755,0.0004304939894388207
0.03256517056793029,0.0004177009349801017
0.032647603230949826,0.00040521112499609436
0.03273003589396937,0.00039302455948679767
0.032812468556988904,0.0003811412384522137
0.03289490122000844,0.0003695611618923413
0.032977333883027975,0.00035828432980718054
0.03305976654604752,0.0003473107421967305
0.03314219920906705,0.00033664039906099305
0.03322463187208659,0.0003262733003999673
0.03330706453510612,0.00031620944621365307
0.03338949719812566,0.00030644883650205064
0.033471929861145194,0.00029699147126515963
0.03355436252416474,0.0002878373505029797
0.03363679518718427,0.00027898647421551213
0.03371922785020381,0.0002704388424027561
0.03380166051322334,0.00026219445506471187
0.033884093176242885,0.00025425331220137843
0.03396652583926242,0.00024661541381275766
0.034048958502281956,0.00023928075989884814
0.03413139116530149,0.00023224935045965047
0.03421382382832103,0.0002255211854951643
0.03429625649134056,0.0002190962650053898
0.034378689154360105,0.00021297458899032656
0.03446112181737964,0.00020715615744997543
0.034543554480399176,0.00020164097038433585
0.03462598714341871,0.00019642902779340798
0.034708419806438254,0.0001915203296771914
0.03479085246945779,0.0001869148760356867
0.034873285132477325,0.00018261266686889384
0.03495571779549686,0.0001786137021768125
0.035038150458516396,0.00017491798195944287
0.03512058312153593,0.0001715255062167848
0.03520301578455547,0.00016843627494883816
0.03528544844757501,0.0001656502881556035
0.035367881110594544,0.00016316754583708048
0.03545031377361408,0.00016098804799326896
0.03553274643663362,0.00015911179462416904
0.03561517909965316,0.0001575387857297809
0.03569761176267269,0.0001562690213101043
0.03578004442569223,0.00015530250136513947
0.035862477088711764,0.00015463922589488633
0.0359449097517313,0.00015427919489934477
0.03602734241475084,0.00015422240837851476
0.03610977507777038,0.00015446886633239655
0.03619220774078991,0.00015501856876098982
0.03627464040380945,0.0001558715156642948
0.03635707306682899,0.0001570277070423116
0.036439505729848526,0.00015848714289503987
0.03652193839286806,0.00016024982322247977
0.0366043710558876,0.00016231574802463134
0.03668680371890713,0.0001646849173014946
0.03676923638192667,0.00016735733105306937
0.03685166904494621,0.00017033298927935611
0.036934101707965745,0.00017361189198035435
0.03701653437098528,0.00017719403915606417
0.037098967034004816,0.00018107943080648552
0.03718139969702436,0.00018526806693161898
0.037263832360043894,0.00018975994753146376
0.03734626502306343,0.00019455507260602006
0.037428697686082965,0.00019965344215528818
0.0375111303491025,0.00020505505617926767
0.037593563012122036,0.00021075991467795903
0.03767599567514158,0.0002167680176513624
0.037758428338161114,0.0002230793650994771
0.03784086100118065,0.00022969395702230328
0.037923293664200185,0.00023661179341984115
0.03800572632721973,0.00024383287429209137
0.03808815899023926,0.00025135719963905237
0.0381705916532588,0.00025918476946072526
0.03825302431627833,0.00026731558375710967
0.03833545697929787,0.0002757496425282057
0.038417889642317404,0.0002844869457740134
0.03850032230533694,0.0002935274934945328
0.03858275496835648,0.0003028712856897645
0.03866518763137602,0.0003125183223597073
0.03874762029439555,0.0003224686035043615
0.038830052957415095,0.0003327221291237284
0.03891248562043463,0.00034327889921780604
0.038994918283454166,0.0003541389137865951
0.0390773509464737,0.00036530217283009607
0.03915978360949324,0.0003767686763483085
