lag_seconds,msd_m2,std_m2
0.02694474411455757,0.0005743307289794799,4.567521808120711e-06
0.07501126625294675,0.002470610361031903,2.6162665061922693e-05
0.12498203387846833,0.0046970814172143755,5.989872452731171e-05
0.17495847905166528,0.006865472500221367,9.857830052868648e-05
0.22501123347755528,0.008941584125291124,0.00014278707003913236
0.2749987918871032,0.010918445620484832,0.00020269371865381115
0.3250260517256086,0.012805326105177359,0.0002774482622474522
0.37496339117293953,0.01460517837435207,0.0003718205568940886
0.4249284249100209,0.016332435332491756,0.00047188916168763823
0.4749296430183879,0.017996074179095062,0.000556070360394544
0.5249644866776967,0.019576801646078425,0.000639391150067754
0.5750011130616135,0.021104553492431635,0.0007461722481100525
0.6250224073659536,0.022574598554805446,0.0008813238931719487
0.6749964480510574,0.02398512944526105,0.00101993463669111
0.7250046320112429,0.025353108339703962,0.0011784015131861537
0.7750283425026411,0.02667918487722364,0.0013098596397999
0.8249918090598566,0.027947029909045434,0.0013916464386450828
0.8749300722243285,0.029199556075630274,0.001504043083832639
0.9249421517487961,0.030437272007480275,0.0015610996515229864
0.9749959656230697,0.03165991493056323,0.0016545327113378326
1.0249881969604044,0.032818873978739026,0.001735592193359524
1.0749639143788223,0.03393838171665987,0.001823675011841879
1.1249395202318933,0.03504008983980138,0.0019089387752724526
1.1749777854335057,0.03612522823134363,0.0020062321015829865
1.2249445020863337,0.037178228137375556,0.0021324693036227516
1.2749857653071746,0.03822277993295319,0.0022379866006088526
1.3249965992821762,0.03924494154213825,0.0023527291355508097
1.3749822266399072,0.04023702940209327,0.0024433962239553153
1.4250076759255834,0.04115582589299447,0.0025461559925508905
1.4749622256665154,0.04207334343492173,0.0026325764826827876
1.5249519317378488,0.042947199071161624,0.002706327706252829
1.574952274696112,0.043835132097810155,0.0027808117510512657
1.6249244584504148,0.04471575547891033,0.00285807633019459
1.674925727691008,0.04557335775992648,0.002971053755138041
1.7249427881874873,0.04639184156322698,0.0030831729144639238
1.7749824846503988,0.04718768897883541,0.0031825565061523323
1.824995567060249,0.04794694555489889,0.003305226044576503
1.8749731415003548,0.04870007788502939,0.003355852009201552
1.925002422826503,0.04942283778943366,0.003421703275373282
1.9749520935696416,0.05010136040899068,0.0034832734489016644
2.0249168266306694,0.05080290651606638,0.003534162035245249
2.074936316296994,0.05145640052146655,0.003615526035101672
2.124886194147842,0.05209848695826177,0.0036958333015903134
2.1749146126883216,0.05281529981559868,0.0038735283204723234
2.2249636893841034,0.05349417393946594,0.004040564266194383
2.274954122369473,0.054137714077022704,0.004182750805462321
2.3248907397996046,0.05477881047616184,0.0043140739861146195
2.3749086356053937,0.055389665847843016,0.0044590988859608965
2.4249273637322326,0.056012147924656294,0.004622632793441127
2.474999780710195,0.05658825977156261,0.004749496547947914
2.5250642342603213,0.05716050679103433,0.0048577954195600185
2.575067306447055,0.05768604170533085,0.004963902828045571
2.6250163068656267,0.05817321812902344,0.005072069869577396
2.674957892117912,0.0586401288018157,0.005155889175629386
2.724943763311149,0.05913337555332322,0.005273436500188339
2.77495441593251,0.05961088022245724,0.005411291038733995
2.8249680038212683,0.06013195102360652,0.00556635837198123
2.874921662834662,0.060612750711240795,0.005736952770226287
2.9249005606681804,0.061141687786810284,0.005909526176114523
2.9749717228442845,0.06165948006048823,0.006038873252393445
