slope_m2_s,squared_error
0.03724102708291399,0.003808361831636317
0.03731357243360892,0.0037670100765554914
0.037386117784303854,0.003725893201666358
0.03745866313499879,0.0036850112069689136
0.037531208485693725,0.0036443640924631667
0.037603753836388656,0.003603951858149112
0.03767629918708359,0.0035637745040267496
0.03774884453777852,0.00352383203009608
0.03782138988847346,0.003484124436357099
0.03789393523916839,0.0034446517228098154
0.03796648058986332,0.003405413889454224
0.03803902594055825,0.003366410936290325
0.038111571291253185,0.003327642863318119
0.03818411664194812,0.0032891096705376056
0.038256661992643055,0.0032508113579487806
0.03832920734333799,0.003212747925551653
0.03840175269403292,0.003174919373346217
0.03847429804472785,0.0031373257013324737
0.03854684339542278,0.003099966909510424
0.03861938874611772,0.003062842997880063
0.03869193409681265,0.003025953966441398
0.038764479447507584,0.002989299815194426
0.038837024798202516,0.0029528805441391467
0.03890957014889745,0.00291669615327556
0.038982115499592386,0.002880746642603662
0.03905466085028732,0.0028450320121234606
0.03912720620098225,0.002809552261834952
0.03919975155167718,0.002774307391738135
0.03927229690237211,0.002739297401833012
0.039344842253067044,0.002704522292119581
0.03941738760376198,0.00266998206259784
0.039489932954456915,0.0026356767132677946
0.039562478305151846,0.002601606244129442
0.03963502365584678,0.0025677706551827818
0.03970756900654171,0.0025341699464278148
0.03978011435723665,0.0025008041178645364
0.03985265970793158,0.002467673169492954
0.03992520505862651,0.0024347771013130647
0.03999775040932144,0.002402115913324868
0.040070295760016375,0.002369689605528364
0.040142841110711314,0.0023374981779235486
0.040215386461406245,0.00230554163051043
0.04028793181210118,0.0022738199632890044
0.04036047716279611,0.00224233317625927
0.04043302251349104,0.0022110812694212294
0.04050556786418598,0.0021800642427748785
0.04057811321488091,0.0021492820963202233
0.04065065856557584,0.0021187348300572605
0.040723203916270774,0.00208842244398599
0.040795749266965706,0.002058344938106413
0.040868294617660644,0.0020285023124185252
0.040940839968355576,0.001998894566922333
0.04101338531905051,0.001969521701617834
0.04108593066974544,0.0019403837165050267
0.04115847602044037,0.0019114806115839128
0.0412310213711353,0.0018828123868544914
0.04130356672183024,0.0018543790423167597
0.04137611207252517,0.001826180577970724
0.041448657423220105,0.0017982169938163804
0.041521202773915036,0.0017704882898537297
0.04159374812460997,0.0017429944660827714
0.0416662934753049,0.0017157355225035059
0.04173883882599984,0.0016887114591159307
0.04181138417669477,0.0016619222759200504
0.0418839295273897,0.001635367972915863
0.04195647487808463,0.0016090485501033683
0.042029020228779565,0.0015829640074825659
0.042101565579474504,0.0015571143450534542
0.042174110930169435,0.0015314995628160377
0.04224665628086437,0.0015061196607703135
0.0423192016315593,0.0014809746389162822
0.04239174698225423,0.001456064497253943
0.04246429233294917,0.0014313892357832947
0.0425368376836441,0.0014069488545043413
0.04260938303433903,0.0013827433534170806
0.042681928385033964,0.0013587727325215123
0.042754473735728896,0.0013350369918176369
0.042827019086423834,0.0013115361313054523
0.042899564437118766,0.001288270150984962
0.0429721097878137,0.0012652390508561646
0.04304465513850863,0.0012424428309190595
0.04311720048920356,0.0012198814911736477
0.0431897458398985,0.0011975550316199257
0.04326229119059343,0.0011754634522578992
0.04333483654128836,0.0011536067530875651
0.043407381891983295,0.0011319849341089238
0.043479927242678226,0.001110597995321975
0.043552472593373165,0.0010894459367267167
0.0436250179440681,0.0010685287583231536
0.04369756329476303,0.001047846460111283
0.04377010864545796,0.0010273990420911047
0.04384265399615289,0.0010071865042626193
0.04391519934684782,0.0009872088466258266
0.04398774469754276,0.0009674660691807247
0.044060290048237694,0.000947958171927317
0.044132835398932625,0.0009286851548656023
0.04420538074962756,0.0009096470179955804
0.04427792610032249,0.0008908437613172509
0.04435047145101743,0.0008722753848306124
0.04442301680171236,0.0008539418885356686
0.04449556215240729,0.0008358432724324169
0.04456810750310222,0.0008179795365208582
0.044640652853797154,0.0008003506808009924
0.044713198204492086,0.0007829567052728187
0.044785743555187024,0.0007657976099363367
0.044858288905881956,0.0007488733947915484
0.04493083425657689,0.000732184059838453
0.04500337960727182,0.0007157296050770501
0.04507592495796675,0.0006995100305073401
0.04514847030866169,0.0006835253361293214
0.04522101565935662,0.0006677755219429965
0.04529356101005155,0.0006522605879483645
0.045366106360746485,0.0006369805341454251
0.045438651711441416,0.0006219353605341784
0.045511197062136355,0.0006071250671146229
0.045583742412831287,0.0005925496538867615
0.04565628776352622,0.0005782091208505929
0.04572883311422115,0.0005641034680061168
0.04580137846491608,0.0005502326953533334
0.04587392381561102,0.000536596802892241
0.04594646916630595,0.0005231957906228434
0.046019014517000884,0.000510029658545138
0.046091559867695815,0.0004970984066591253
0.04616410521839075,0.0004844020349648052
0.046236650569085685,0.0004719405434621766
0.04630919591978062,0.0004597139321512421
0.04638174127047555,0.00044772220103199986
0.04645428662117048,0.0004359653501044505
0.04652683197186541,0.0004244433793685939
0.04659937732256035,0.00041315628882442865
0.04667192267325528,0.00040210407847195736
0.046744468023950214,0.0003912867483111788
0.046817013374645146,0.0003807042983420927
0.04688955872534008,0.0003703567285646993
