lag_seconds,msd_m2,std_m2
0.02931634954567852,0.0008253689454522532,1.1274155488721983e-05
0.07529825319421292,0.0038894838521342954,3.5372178847521875e-05
0.12492892913508484,0.008477010760085618,0.00011511562262109139
0.1748321484963505,0.01361215718455166,0.0001738987248903237
0.22477878240429186,0.018875304601601483,0.0003227408358124169
0.2748417825493892,0.024133712071231352,0.0004924393449527821
0.3248492696884302,0.02926966573395029,0.0007333925190826044
0.3748800454436342,0.03425504130174613,0.000882453335607471
0.42490001550803147,0.039048552269939384,0.001092584389238161
0.4747456317908657,0.04372897700643409,0.0012990669026528862
0.5248786316873517,0.04826881527964364,0.0015207143693771743
0.5750879153051618,0.052740893008822606,0.0017789121103047986
0.6250195854832771,0.05711964546608683,0.002021265669142543
0.6749456207546581,0.06130980149328154,0.0022482062514962344
0.7250099997447053,0.06548698230608044,0.0024715845155322312
0.7748894274657088,0.06955635235682721,0.0027237048836711722
0.8249827146912663,0.07364433137806466,0.0030077001546770284
0.8751398273693761,0.07757707555524791,0.003158359225681872
0.9249135725559572,0.0814810642469071,0.003395612080616492
0.9749452173331333,0.08525744334025756,0.0036216284652046352
1.0249951555357306,0.08906308193567758,0.003563978862655987
1.0748746408541745,0.09263374247990122,0.003799182297537643
1.124962333840666,0.09628924261322273,0.003808966860005702
1.1749949027185476,0.09965076008785609,0.003959674800719304
1.2249530311018426,0.10300824489700425,0.004128585765788388
1.2749907546310282,0.10631030994943584,0.004329158541359949
1.3249862168306827,0.10938607993204064,0.004521074153719543
1.3751643657348989,0.11245537921062221,0.004696095921072317
1.425153027758669,0.11571064198802568,0.004999723024839384
1.4749633377421367,0.11861533386298981,0.0053115364203989695
1.5251372038745448,0.12186261216458591,0.005740975300047898
1.5750770947512513,0.1246769035094012,0.00595676111634485
1.62491162836671,0.12754234285196137,0.006263300898775766
1.6748406746321591,0.13061494089360992,0.006733034818221258
1.7251232455410446,0.1332889176981416,0.006939082363090655
1.774980710228918,0.13597610420787506,0.007013831859036898
1.8248560856533445,0.13899528738830189,0.007371230284818819
1.8748172536234198,0.14165538885369663,0.007458354212479142
1.9249260802373207,0.14405639918813956,0.007423416340696817
1.9748849682048775,0.14667642878799123,0.007696462737683373
2.0248909662708963,0.14915646022017204,0.007727820368645614
2.0750746062986045,0.15148343602284817,0.00812704754966028
2.1249780267638103,0.15398261813900818,0.008175614835969923
2.1749471001675635,0.15666353091441979,0.008619264386179578
2.224982160854032,0.15860295736025476,0.008885628574622426
2.274984201386653,0.16094765929930882,0.009225609700715353
2.324737777465247,0.16339355158128038,0.009104068618759946
2.374785425120978,0.16522438314174445,0.009521541360159754
2.4250214988517467,0.16731022116897037,0.009512736826208157
2.474793458232731,0.16917835329764735,0.00956184081470003
2.5250104633545085,0.17120383403675746,0.010111116172857601
2.575071421250473,0.17327193905274701,0.01006116960002131
2.625201040278546,0.17521853500775936,0.010546362181574656
2.6751165929253897,0.17682933947115878,0.010447366695617653
2.724938023191079,0.1786409802937213,0.010605105389160735
2.7749045642286854,0.18046467482083012,0.011000801005084732
2.824995664044587,0.18226044042463402,0.011353527448890847
2.874894504229284,0.18385699220650387,0.01163123782934606
2.9248762960042622,0.18520148416850815,0.012110068780059957
2.9749632694868247,0.18699832639080655,0.012238248554731405
