slope_m2_s,squared_error
0.06872801834825011,0.006232247802925597
0.06881570201849331,0.006168451818619685
0.06890338568873651,0.006104998960027292
0.06899106935897971,0.006041889227148423
0.06907875302922291,0.005979122619983075
0.06916643669946611,0.005916699138531248
0.06925412036970931,0.005854618782792942
0.0693418040399525,0.005792881552768159
0.0694294877101957,0.005731487448456895
0.0695171713804389,0.005670436469859154
0.0696048550506821,0.005609728616974934
0.0696925387209253,0.005549363889804236
0.0697802223911685,0.005489342288347059
0.0698679060614117,0.0054296638126034025
0.0699555897316549,0.00537032846257327
0.0700432734018981,0.005311336238256657
0.0701309570721413,0.0052526871396535646
0.0702186407423845,0.005194381166763995
0.0703063244126277,0.005136418319587947
0.0703940080828709,0.005078798598125418
0.0704816917531141,0.005021522002376413
0.0705693754233573,0.004964588532340927
0.0706570590936005,0.004907998188018964
0.0707447427638437,0.0048517509694105225
0.0708324264340869,0.004795846876515604
0.0709201101043301,0.004740285909334204
0.0710077937745733,0.004685068067866325
0.0710954774448165,0.004630193352111968
0.07118316111505969,0.004575661762071135
0.07127084478530289,0.004521473297743821
0.07135852845554609,0.004467627959130029
0.07144621212578929,0.004414125746229758
0.07153389579603249,0.0043609666590430085
0.07162157946627569,0.004308150697569781
0.07170926313651889,0.004255677861810074
0.07179694680676209,0.004203548151763889
0.07188463047700529,0.004151761567431225
0.07197231414724849,0.004100318108812082
0.07205999781749169,0.004049217775906461
0.07214768148773489,0.003998460568714362
0.07223536515797808,0.003948046487235783
0.07232304882822128,0.0038979755314707265
0.07241073249846448,0.0038482477014191905
0.07249841616870768,0.0037988629970811764
0.07258609983895088,0.0037498214184566833
0.07267378350919408,0.003701122965545713
0.07276146717943728,0.0036527676383482626
0.07284915084968048,0.003604755436864334
0.07293683451992368,0.003557086361093928
0.07302451819016688,0.0035097604110370406
0.07311220186041008,0.0034627775866936774
0.07319988553065328,0.003416137888063832
0.07328756920089648,0.003369841315147512
0.07337525287113968,0.003323887867944712
0.07346293654138288,0.0032782775464554334
0.07355062021162607,0.003233010350679676
0.07363830388186927,0.0031880862806174396
0.07372598755211247,0.0031435053362687242
0.07381367122235567,0.0030992675176335313
0.07390135489259887,0.0030553728247118598
0.07398903856284207,0.0030118212575037094
0.07407672223308527,0.00296861281600908
0.07416440590332847,0.0029257475002279717
0.07425208957357167,0.0028832253101603858
0.07433977324381487,0.002841046245806321
0.07442745691405807,0.0027992103071657766
0.07451514058430127,0.002757717494238755
0.07460282425454447,0.002716567807025254
0.07469050792478767,0.002675761245525275
0.07477819159503087,0.0026352978097388163
0.07486587526527406,0.0025951774996658796
0.07495355893551726,0.002555400315306465
0.07504124260576046,0.00251596625666057
0.07512892627600366,0.0024768753237281987
0.07521660994624686,0.0024381275165093474
0.07530429361649006,0.002399722835004017
0.07539197728673326,0.002361661279212208
0.07547966095697646,0.002323942849133922
0.07556734462721966,0.0022865675447691558
0.07565502829746286,0.0022495353661179125
0.07574271196770606,0.0022128463131801898
0.07583039563794926,0.0021765003859559873
0.07591807930819246,0.0021404975844453067
0.07600576297843566,0.002104837908648149
0.07609344664867886,0.002069521358564512
0.07618113031892206,0.0020345479341943957
0.07626881398916525,0.0019999176355378016
0.07635649765940845,0.0019656304625947285
0.07644418132965165,0.0019316864153651769
0.07653186499989485,0.0018980854938491463
0.07661954867013804,0.0018648276980466425
0.07670723234038124,0.0018319130279576545
0.07679491601062444,0.0017993414835821891
0.07688259968086764,0.001767113064920244
0.07697028335111084,0.0017352277719718204
0.07705796702135403,0.0017036856047369182
0.07714565069159723,0.0016724865632155375
0.07723333436184043,0.0016416306474076785
0.07732101803208363,0.0016111178573133401
0.07740870170232683,0.0015809481929325245
0.07749638537257003,0.0015511216542652287
0.07758406904281323,0.001521638241311455
0.07767175271305643,0.0014924979540712029
0.07775943638329963,0.0014637007925444715
0.07784712005354283,0.0014352467567312621
