lag_seconds,msd_m2,std_m2
0.02703944112824157,0.000573357460792376,3.61118675631568e-06
0.07495818551054444,0.00244114475738682,1.2674059832139896e-05
0.12495140725376008,0.00463759421036198,2.4014824362013257e-05
0.1750004297473915,0.006802840375673182,4.771070817519297e-05
0.22501180441025528,0.008900035600135794,9.30534867969089e-05
0.2749393779704797,0.0109153638596826,0.00015970354245043009
0.3249592078935283,0.012876467830464134,0.00023683455825239933
0.375011517789596,0.01476783951285574,0.00032111662527497994
0.42497210749636133,0.01660289419885665,0.0003960579146391893
0.47493169582748884,0.018374915530767748,0.0004723692981712643
0.524920324335984,0.020097854104893433,0.0005178785594784302
0.5749563733134873,0.021771144347103265,0.0005660216040706379
0.6249419944107044,0.023399381235341316,0.0006324740865380573
0.6749764382829401,0.024987048471618145,0.000710688709164579
0.7250328472484203,0.026538819846470985,0.000789280096143012
0.775014122264503,0.02805362714620529,0.0008592572639062202
0.8250204282719457,0.02954255178415046,0.0009004132785227231
0.8750121775905889,0.031014975458654042,0.0009570575560424357
0.9249918826148263,0.03245263709218617,0.000997115361288295
0.9749540555254104,0.03386031739525721,0.0010339278250166438
1.025018446157312,0.035234303806305545,0.0010775132534595147
1.075011705584053,0.03653398088108071,0.001125313409055048
1.1250023459147742,0.037851465078257304,0.0012037860045737297
1.1750119535242534,0.03913702161213567,0.0012633075710181592
1.2250332650581202,0.04038161238193496,0.0013517596099913542
1.2750577204968945,0.04161991723698254,0.0014206203306594597
1.3250229834205307,0.042845246920126354,0.0014878824150608443
1.3749454842163122,0.04401290988628464,0.0015696278551478736
1.4249268363206824,0.04518200619122588,0.0016297488217852218
1.4749615675644994,0.046344875768049465,0.0017362615304403056
1.5250320160858863,0.04744356513374716,0.0018517905202884636
1.575009917057209,0.0485135923366305,0.001976066412775924
1.6249790520079543,0.049556047081566454,0.002107337397909539
1.6749665277982069,0.05057488003822467,0.002204323273937304
1.7249395255443019,0.05158722640532691,0.0023490735928535984
1.774971142260315,0.052580271158424084,0.0024981014164039738
1.824951309621256,0.05353771525909405,0.0026346855906490916
1.8749726680119927,0.05452408926136622,0.002746988068173001
1.9249639038079258,0.05546348444150615,0.0027831822304604866
1.974965089845283,0.056381986867234946,0.002870438627392072
2.0249300312968765,0.05726041174711309,0.002910820196552242
2.074882443456673,0.05817593375947002,0.0029274674747659605
2.1249580020723053,0.05903591469337568,0.002953479991025302
2.174994587508958,0.05991064678728919,0.0029888963761362255
2.2249426047975676,0.060740408203109865,0.0029937992322415356
2.274958089917626,0.06151650490095708,0.0030192711940602367
2.3249336862703474,0.062346149397862816,0.0030346496882516466
2.374946992921976,0.06309535019400653,0.00298415889358536
2.4249458091044858,0.06386384397937075,0.002998721232043137
2.4749993968965596,0.0645647798330014,0.0030477650437953875
2.5249805525591227,0.06528888183085846,0.0030572058004604314
2.574958361001767,0.0659534240601078,0.003107819919760702
2.6250146817588766,0.06661232844028972,0.0031696059262211807
2.675008239150716,0.06729808204042083,0.003220061560692394
2.725017641781613,0.06797407966157673,0.0032981665883728946
2.7749901067143603,0.06860718742579677,0.0033388620919387723
2.824987742403657,0.06925301403839482,0.003347347734232973
2.8749957009205835,0.06987740974383135,0.003343366496047659
2.92493805926813,0.0705093688685825,0.003338054498688063
2.9749708216786845,0.07107070244903069,0.0033344986443323973
