lag_seconds,msd_m2,std_m2
0.02911765735740318,0.0008048913429616961,1.0644948342356973e-05
0.07542602937887284,0.0037867254611111513,3.4550349563656836e-05
0.1250507255325755,0.008140568094742479,9.660378832193588e-05
0.17499398664521343,0.012901640211705919,0.00014355241120989133
0.22508040357312603,0.017761814573953507,0.00030264483318120835
0.27509654574328574,0.02253785577511013,0.0004554350111637363
0.3249856207154441,0.02719865661784492,0.0007035766718145259
0.3749877434904698,0.03172280058903133,0.0008676077340720819
0.42491347562776677,0.03615958139987807,0.0011980490439840938
0.4749398318726987,0.04036883231527463,0.0014821772467862938
0.5250633372708025,0.04454936874446337,0.001743077057067911
0.5750344470955968,0.04861248769515782,0.002021246910248762
0.6247958856850162,0.05256590536948713,0.002331923089652097
0.6747606423493616,0.05649249485007808,0.0024450799245518853
0.7248641837636909,0.06024700708425561,0.0028288913654998297
0.7749079720751341,0.06395929130342295,0.0029610994884412397
0.8249988207974897,0.0676825613484951,0.0032726136565167014
0.8749035819853799,0.07124032780842353,0.0034476536250336483
0.924956698483612,0.07467353146078484,0.0035974725318610344
0.9750855666362345,0.0781702664979795,0.0038142592468327022
1.0250150578867463,0.08142181482223428,0.003990674267080441
1.0748920816462433,0.08482790752377034,0.004189294621971716
1.1249479200245003,0.08809226560209839,0.00427034090504658
1.1751028384740556,0.09123454077966912,0.0043179714063548615
1.2250830043282535,0.09460556683382575,0.00434372367879925
1.2748927193878052,0.09768618715553008,0.004415806383217374
1.3249931880899002,0.10068597722713493,0.004504595488387807
1.3750370916694703,0.10385362811673142,0.004619684991493901
1.4250961246657066,0.10673193601628898,0.004725955400905128
1.4750931724909013,0.10963975019659696,0.005056216163193029
1.5250294991506383,0.11245057505289616,0.0052624605671069
1.57516771718237,0.11522825051412895,0.005555494426588908
1.6250939089305625,0.11796021838091267,0.005851895001041874
1.6749990668375747,0.12058016185258873,0.005875399239993085
1.7251200845142105,0.1231575422613201,0.006312873501145544
1.7746940456723816,0.12579337079937652,0.006419766669547507
1.8246612407084364,0.1282376887905723,0.0066631487437872694
1.8748261244577087,0.1307090280043884,0.00689322064728502
1.9250175589095995,0.1331250002630316,0.007299096853998885
1.9749226012277243,0.1355160263913131,0.007703416055213039
2.0249935643229193,0.13799981499651148,0.007951153931345453
2.0748068546474228,0.14035369024042926,0.008275347246339363
2.1247482082408604,0.14272117684885657,0.008613600878392755
2.1748030862629224,0.1451570951678307,0.009027942204370348
2.2248854677380554,0.1475327555897533,0.009057247705427757
2.2750602262680717,0.1497259102882113,0.009139069773403084
2.3252011394442866,0.1522254255689954,0.009382126724469683
2.3749775482735,0.15391929340232385,0.009903959189912128
2.4249193826539863,0.15615293590837295,0.010142725768072505
2.47498388956295,0.15799219672891315,0.01040849433434158
2.52501920733881,0.16019861032085475,0.010583550126160399
2.5750647936152573,0.16194133484230616,0.010879308596062572
2.62497367636619,0.16378502339569861,0.011016959421927486
2.6750521279634585,0.16566756868937332,0.010928671228770186
2.724943190997582,0.16745207921163274,0.011187137550434736
2.774935742328298,0.16931555388923938,0.01131429393967039
2.82510284785063,0.1711589937682217,0.011398058109493538
2.8751484615772354,0.1728590616659346,0.011554311240414002
2.9249714369050417,0.17477106546694454,0.011477271280370818
2.9751988128932583,0.1761913393850392,0.011668809237543865
