slope_m2_s,squared_error
0.04483052751421293,0.00352046841441124
0.044899287291685026,0.0034828728186496265
0.04496804706915713,0.0034454882131500163
0.045036806846629224,0.003408314597912416
0.04510556662410132,0.003371351972936823
0.045174326401573414,0.0033346003382232364
0.045243086179045516,0.003298059693771653
0.04531184595651761,0.00326173003958208
0.04538060573398971,0.0032256113756545133
0.04544936551146181,0.003189703701988951
0.045518125288933904,0.003154007018585397
0.045586885066406,0.003118521325443851
0.045655644843878095,0.0030832466225643117
0.0457244046213502,0.0030481829099467755
0.04579316439882229,0.0030133301875912497
0.04586192417629439,0.00297868845549773
0.04593068395376649,0.0029442577136662143
0.045999443731238585,0.0029100379620967086
0.04606820350871068,0.002876029200789209
0.046136963286182775,0.002842231429743717
0.04620572306365488,0.0028086446489602275
0.04627448284112697,0.002775268858438749
0.04634324261859907,0.002742104058179276
0.04641200239607117,0.002709150248181808
0.046480762173543265,0.002676407428446349
0.04654952195101536,0.002643875598972897
0.046618281728487455,0.002611554759761451
0.04668704150595956,0.0025794449108120098
0.04675580128343165,0.002547546052124577
0.04682456106090375,0.0025158581836991515
0.04689332083837585,0.0024843813055357294
0.046962080615847945,0.002453115417634318
0.04703084039332004,0.0024220605199949128
0.047099600170792136,0.0023912166126175147
0.04716835994826424,0.0023605836955021193
0.04723711972573633,0.0023301617686487344
0.04730587950320843,0.0022999508320573556
0.04737463928068053,0.0022699508857279816
0.047443399058152626,0.0022401619296606168
0.04751215883562472,0.002210583963855258
0.047580918613096816,0.0021812169883119064
0.04764967839056892,0.0021520610030305596
0.047718438168041014,0.0021231160080112206
0.04778719794551311,0.0020943820032538894
0.04785595772298521,0.002065858988758562
0.047924717500457306,0.002037546964525244
0.0479934772779294,0.002009445930553933
0.0480622370554015,0.0019815558868446284
0.0481309968328736,0.0019538768333973275
0.048199756610345694,0.0019264087702120366
0.04826851638781779,0.001899151697288752
0.04833727616528989,0.001872105614627472
0.04840603594276199,0.0018452705222282012
0.04847479572023408,0.0018186464200909368
0.04854355549770618,0.0017922333082156794
0.04861231527517828,0.0017660311866024257
0.048681075052650374,0.0017400400552511817
0.04874983483012247,0.0017142599141619446
0.048818594607594565,0.0016886907633347134
0.04888735438506667,0.0016633326027694873
0.04895611416253876,0.00163818543246627
0.04902487394001086,0.0016132492524250593
0.04909363371748296,0.001588524062645853
0.049162393494955055,0.0015640098631286559
0.04923115327242715,0.0015397066538734654
0.04929991304989925,0.0015156144348802796
0.04936867282737135,0.0014917332061491024
0.04943743260484344,0.0014680629676799323
0.04950619238231554,0.0014446037194727687
0.04957495215978764,0.0014213554615276098
0.049643711937259735,0.0013983181938444595
0.04971247171473183,0.0013754919164233157
0.049781231492203926,0.0013528766292641792
0.04984999126967603,0.0013304723323670467
0.04991875104714812,0.0013082790257319234
0.04998751082462022,0.001286296709358807
0.05005627060209232,0.001264525383247695
0.050125030379564416,0.0012429650473985915
0.05019379015703651,0.0012216157018114953
0.05026254993450861,0.0012004773464864035
0.05033130971198071,0.0011795499814233209
0.0504000694894528,0.0011588336066222441
0.0504688292669249,0.0011383282220831746
0.050537589044397,0.00111803382780611
0.050606348821869096,0.0010979504237910536
0.05067510859934119,0.0010780780100380044
