lag_seconds,msd_m2,std_m2
0.02797259919052194,0.0006984072239852206,5.253614026494454e-06
0.07515014836081743,0.003196696782826753,1.7420825922083034e-05
0.12500197188741885,0.006527570000110813,5.468328353837659e-05
0.17502253635520948,0.010002792957672731,9.999366502132e-05
0.2250585597002746,0.01343648846502699,0.00014038849378589092
0.27492231950079643,0.01678253311288706,0.00019642509462227124
0.32503609945928924,0.020031454713919875,0.00024334580001611792
0.37505172026988726,0.023168894224406395,0.0003287507563847879
0.4250143602491726,0.02626156144313102,0.00042313635280995276
0.4749635700261205,0.029235199113506145,0.0005579281698717107
0.5250114477353447,0.03212149229366944,0.0007025622570015794
0.5749772633022265,0.03488179102686688,0.0008880440598909909
0.624949243924178,0.037593411450027564,0.0010455614604920934
0.6749481289562143,0.04023914389761653,0.0012198047012661683
0.7247891786114782,0.0428089251314952,0.0013616958863888553
0.7748428527900646,0.045383259444370064,0.001542180814721563
0.8248929445214603,0.04784837485306866,0.001738362603106656
0.8749333416782562,0.0503062790809248,0.002002364329602934
0.9248725095883682,0.05266644885568078,0.002244520309928586
0.974992489137291,0.05502873867488163,0.002459176160069498
1.0249608442330347,0.05734869355765075,0.0026998490745801726
1.0749711139636158,0.05961150957642893,0.002909228351905954
1.124968302854534,0.06181269710174551,0.0031659913614136576
1.1749937173326879,0.06390138816613936,0.003315858927543667
1.2249281782172479,0.06598447810295821,0.003499177356874526
1.274957801127813,0.0680030338527168,0.00363838939208226
1.3249283337914723,0.07000377262144217,0.003751556768189662
1.3748993519465427,0.07198620372202068,0.003985138290556757
1.4250201485444203,0.07399452354266851,0.0041427060560893705
1.474984332856136,0.07588531100238075,0.00439482640921948
1.5249372986343421,0.07781280116777942,0.0045288204228738005
1.5750581756296338,0.07971961101473288,0.004663802341763896
1.6249348700625326,0.08149925509450692,0.0048647054722125525
1.6748565074434225,0.08335011059849251,0.004944978103971661
1.724863338349515,0.08515148810690623,0.005062946387409058
1.7748516918564086,0.08686656645815542,0.005159567087208594
1.8249619655699199,0.08863091645669699,0.0053518856111165435
1.8749063027665194,0.09033778188291904,0.005439154621491477
1.9249390608131034,0.09211336502750245,0.005588999698005906
1.9750405018351098,0.09377379929412367,0.005731154781444187
2.02495242461295,0.09546607939744409,0.0058993710008302955
2.0749605653668226,0.09713355321221445,0.006268947134751437
2.124972123957832,0.09874746212595359,0.0064062221336381574
2.1750400044732783,0.10056031611431511,0.006648709055463628
2.2249872553258156,0.10214379362995551,0.0068957974461982255
2.274935438237803,0.10372368672509209,0.0071917169197385404
2.3250172888745086,0.10530094196177804,0.00744265929071288
2.37507035157935,0.1068621306717293,0.007759732617005228
2.4249868291755816,0.10836383166096535,0.008055785770593864
2.474941112970015,0.10983339568751886,0.008245877396270042
2.5248782273641757,0.11141327406741452,0.008542449716555647
2.5750248069194606,0.11278087007261095,0.008853969488757305
2.6250607588090373,0.11425173217090796,0.009148352944747522
2.6749256105333137,0.11551721656675173,0.009574686293366538
2.7249391952918085,0.11723829217048191,0.009872807072352066
2.774963868104925,0.11871326903269026,0.010336473950519127
2.824928551867646,0.12014881468978127,0.010669011584636198
2.874913609799601,0.12173879509871828,0.011111049238850043
2.924790909679852,0.12318722643415467,0.011455014279503595
2.9748350996819224,0.12470028275021572,0.01173052915688717
