slope_m2_s,squared_error
0.04110660842420091,0.004395972958238707
0.04118417047313279,0.004348521030833202
0.04126173252206467,0.00430133756568268
0.04133929457099655,0.0042544225627871475
0.04141685661992843,0.004207776022146598
0.041494418668860306,0.004161397943761037
0.04157198071779219,0.004115288327630457
0.041649542766724064,0.0040694471737548685
0.04172710481565595,0.0040238744821342615
0.04180466686458782,0.0039785702527686435
0.041882228913519705,0.003933534485658009
0.04195979096245158,0.003888767180802363
0.04203735301138346,0.0038442683382017
0.04211491506031534,0.0038000379578560263
0.04219247710924722,0.003756076039765334
0.0422700391581791,0.003712382583929632
0.04234760120711098,0.0036689575903489126
0.042425163256042855,0.003625801059023182
0.04250272530497474,0.003582912989952434
0.042580287353906614,0.003540293383136675
0.042657849402838496,0.003497942238575898
0.04273541145177037,0.003455859556270112
0.042812973500702255,0.0034140453362193073
0.04289053554963413,0.0033724995784234924
0.04296809759856601,0.003331222282882659
0.04304565964749789,0.003290213449596816
0.043123221696429764,0.0032494730785659585
0.04320078374536165,0.0032090011697900826
0.04327834579429352,0.0031687977232691972
0.043355907843225405,0.003128862739003294
0.04343346989215728,0.0030891962169923796
0.043511031941089164,0.003049798157236448
0.04358859399002104,0.0030106685597355055
0.04366615603895292,0.0029718074244895454
0.0437437180878848,0.002933214751498575
0.04382128013681668,0.0028948905407625864
0.043898842185748556,0.0028568347922815875
0.04397640423468044,0.0028190475060555715
0.044053966283612314,0.002781528682084544
0.0441315283325442,0.0027442783203684997
0.04420909038147607,0.002707296420907444
0.044286652430407955,0.002670582983701371
0.04436421447933983,0.0026341380087502872
0.04444177652827171,0.0025979614960541858
0.04451933857720359,0.002562053445613074
0.04459690062613547,0.0025264138574269453
0.04467446267506735,0.0024910427314958046
0.04475202472399923,0.0024559400678196477
0.044829586772931106,0.002421105866398479
0.04490714882186299,0.0023865401272322928
0.044984710870794864,0.0023522428503210966
0.04506227291972674,0.002318214035664885
0.04513983496865862,0.0022844536832636575
0.045217397017590505,0.002250961793117415
0.04529495906652238,0.0022177383652261617
0.045372521115454256,0.002184783399589894
0.04545008316438614,0.002152096896208609
0.045527645213318015,0.002119678855082314
0.0456052072622499,0.002087529276211001
0.04568276931118177,0.002055648159594677
0.045760331360113655,0.0020240355052333365
0.04583789340904553,0.001992691313126984
0.045915455457977414,0.0019616155832756143
0.04599301750690929,0.001930808315679234
