seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
8609805035985892330,walls,cim,50,6.324555320336759,4,1,59,16250,190,504
15337927092533339586,walls,cim,50,6.324555320336759,4,1,60,17042,192,533
11067142934719183949,walls,cim,50,6.324555320336759,4,1,61,15750,170,467
16952467520166613138,walls,cim,50,6.324555320336759,4,1,62,16375,183,495
8076797281521101322,walls,cim,50,6.324555320336759,4,1,63,15834,164,479
2792823065128730523,walls,cim,50,6.324555320336759,4,1,64,16792,194,553
9635924151508270072,walls,cim,50,6.324555320336759,4,1,65,16167,176,513
9306783639419515172,walls,cim,50,6.324555320336759,4,1,66,16583,191,514
3826067590693529244,walls,cim,50,6.324555320336759,4,1,67,21333,200,545
6666253226423664868,walls,cim,50,6.324555320336759,4,1,68,17458,190,508
10285121410577037136,walls,cim,50,6.324555320336759,4,1,69,16375,173,485
15966704110366594804,walls,cim,50,6.324555320336759,4,1,70,16291,165,453
3873144166435364863,walls,cim,50,6.324555320336759,4,1,71,25250,158,453
17386513498899433501,walls,cim,50,6.324555320336759,4,1,72,17500,174,492
284274077555259223,walls,cim,50,6.324555320336759,4,1,73,17125,196,495
4317713865070452939,walls,cim,50,6.324555320336759,4,1,74,16958,175,475
5221381314159477108,walls,cim,50,6.324555320336759,4,1,75,15709,156,453
11742071339913967437,walls,cim,50,6.324555320336759,4,1,76,18125,183,520
5564238931384559149,walls,cim,50,6.324555320336759,4,1,77,17042,172,500
7621731077887962387,walls,cim,50,6.324555320336759,4,1,78,16250,150,499
3773659699489251054,walls,cim,50,6.324555320336759,4,1,79,16459,177,482
2685953779626574155,walls,cim,50,6.324555320336759,4,1,80,16125,166,455
1569760150074518949,walls,cim,50,6.324555320336759,4,1,81,15458,169,437
17002321634242827306,walls,cim,50,6.324555320336759,4,1,82,29625,169,502
6589968359328580630,walls,cim,50,6.324555320336759,4,1,83,18000,188,542
2837925096293036965,walls,cim,50,6.324555320336759,4,1,84,16667,178,497
6127685660051048530,walls,cim,50,6.324555320336759,4,1,85,16916,166,488
12900857968748482818,walls,cim,50,6.324555320336759,4,1,86,17125,176,482
9972891654232872525,walls,cim,50,6.324555320336759,4,1,87,16333,169,473
15555675680731059582,walls,cim,50,6.324555320336759,4,1,88,15833,160,477
16340710507801421514,walls,cim,50,6.324555320336759,4,1,89,17833,196,506
1423578552799822347,walls,cim,50,6.324555320336759,4,1,90,16750,190,521
6507845042662530922,walls,cim,50,6.324555320336759,4,1,91,16333,175,470
15692685507907769302,walls,cim,50,6.324555320336759,4,1,92,15625,171,501
4207876371622692384,walls,cim,50,6.324555320336759,4,1,93,16625,185,518
3262164411430673984,walls,cim,50,6.324555320336759,4,1,94,16417,181,485
6279676262503630566,walls,cim,50,6.324555320336759,4,1,95,16291,173,490
2130751001919082380,walls,cim,50,6.324555320336759,4,1,96,15708,176,480
18097326292277424874,walls,cim,50,6.324555320336759,4,1,97,16167,182,497
15844973567016097974,walls,cim,50,6.324555320336759,4,1,98,15584,164,470
7331390433445796612,walls,cim,50,6.324555320336759,4,1,99,17125,181,523
10446383778760452238,walls,cim,50,6.324555320336759,4,1,100,17834,187,543
9213183655507960886,walls,cim,100,8.9442719099991592,5,1,1,42459,371,1315
9294941954643174880,walls,cim,100,8.9442719099991592,5,1,2,40167,360,1317
9462045271809831690,walls,cim,100,8.9442719099991592,5,1,3,46375,379,1396
12054069809543956717,walls,cim,100,8.9442719099991592,5,1,4,41500,369,1360
9364322774344297908,walls,cim,100,8.9442719099991592,5,1,5,48125,377,1344
11448456847778156013,walls,cim,100,8.9442719099991592,5,1,6,43208,383,1385
13857244278758657158,walls,cim,100,8.9442719099991592,5,1,7,42708,370,1339
10874187526173682097,walls,cim,100,8.9442719099991592,5,1,8,42625,385,1393
9015295035436475668,walls,cim,100,8.9442719099991592,5,1,9,43542,377,1376
3160332688427226591,walls,cim,100,8.9442719099991592,5,1,10,43000,379,1372
4451652894069976879,walls,cim,100,8.9442719099991592,5,1,11,45500,379,1458
7812634367933589199,walls,cim,100,8.9442719099991592,5,1,12,44375,371,1380
16845901149196269298,walls,cim,100,8.9442719099991592,5,1,13,40958,369,1330
13473547086938234671,walls,cim,100,8.9442719099991592,5,1,14,42834,381,1400
2063314834972677905,walls,cim,100,8.9442719099991592,5,1,15,44667,384,1427
5646296301492528114,walls,cim,100,8.9442719099991592,5,1,16,41125,376,1321
10632947361645557541,walls,cim,100,8.9442719099991592,5,1,17,38625,357,1333
10079025667707729808,walls,cim,100,8.9442719099991592,5,1,18,39334,354,1305
