seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
17222504768784250629,walls,cim,100,20,13,1,42,19375,73,229
5624364111164137937,walls,cim,100,20,13,1,43,15000,90,250
1994090263218549918,walls,cim,100,20,13,1,44,12833,70,227
16709214303512842029,walls,cim,100,20,13,1,45,13792,74,249
13786803061411308267,walls,cim,100,20,13,1,46,13083,72,224
2726391694824927491,walls,cim,100,20,13,1,47,13459,70,222
9291449410301737281,walls,cim,100,20,13,1,48,13875,73,221
5752720046125862570,walls,cim,100,20,13,1,49,15042,89,267
11298599369938428437,walls,cim,100,20,13,1,50,16500,73,237
16031343438139992194,walls,cim,100,20,13,1,51,13791,77,252
10916085612648886614,walls,cim,100,20,13,1,52,13875,72,239
902672643204585833,walls,cim,100,20,13,1,53,14333,82,229
171680876590548550,walls,cim,100,20,13,1,54,13666,75,238
16254456671149754871,walls,cim,100,20,13,1,55,14416,90,264
11823110518313964253,walls,cim,100,20,13,1,56,12875,67,220
14752361198486790000,walls,cim,100,20,13,1,57,12833,65,221
15994781238224772301,walls,cim,100,20,13,1,58,13583,70,226
1823611869935525493,walls,cim,100,20,13,1,59,12542,66,214
15881117454985090969,walls,cim,100,20,13,1,60,12666,68,208
18018923992862224964,walls,cim,100,20,13,1,61,13292,66,220
6725635656751005754,walls,cim,100,20,13,1,62,14708,81,259
10247792767437502666,walls,cim,100,20,13,1,63,13583,64,230
9050274093073352144,walls,cim,100,20,13,1,64,14084,74,250
16518725666261872601,walls,cim,100,20,13,1,65,13041,69,215
15012381253102926875,walls,cim,100,20,13,1,66,13458,88,233
3671523714451734189,walls,cim,100,20,13,1,67,13291,76,255
2095229641495784001,walls,cim,100,20,13,1,68,12750,63,240
5141555694446079138,walls,cim,100,20,13,1,69,12625,74,242
17265689633978047813,walls,cim,100,20,13,1,70,12750,74,236
4918780188060344797,walls,cim,100,20,13,1,71,13291,73,250
16086583629388759442,walls,cim,100,20,13,1,72,22500,75,236
9735542776848003594,walls,cim,100,20,13,1,73,19333,61,236
16715380081294983860,walls,cim,100,20,13,1,74,14125,90,266
