seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
10541038624407234282,periodic,cim,25,20,13,1,27,3708,6,13
8385132952943251804,periodic,cim,25,20,13,1,28,3958,4,24
10489718133580026145,periodic,cim,25,20,13,1,29,3917,4,13
7038023390273603314,periodic,cim,25,20,13,1,30,3917,5,18
542275150099584056,periodic,cim,25,20,13,1,31,3834,6,12
10504603421073113865,periodic,cim,25,20,13,1,32,3666,3,8
6636788648153731251,periodic,cim,25,20,13,1,33,3875,5,15
9729833797933141809,periodic,cim,25,20,13,1,34,3916,5,13
14657832374795385227,periodic,cim,25,20,13,1,35,3875,7,15
17505649201913071553,periodic,cim,25,20,13,1,36,3875,5,12
15519528973423419237,periodic,cim,25,20,13,1,37,4250,11,24
4515245508321952121,periodic,cim,25,20,13,1,38,3834,3,14
16984698037603406748,periodic,cim,25,20,13,1,39,3875,3,17
10888258192051371670,periodic,cim,25,20,13,1,40,3833,6,11
945230051526806779,periodic,cim,25,20,13,1,41,3833,2,9
18071927238837480613,periodic,cim,25,20,13,1,42,3916,4,15
1597250544713540551,periodic,cim,25,20,13,1,43,4166,8,23
1657788377031175565,periodic,cim,25,20,13,1,44,3959,3,17
6114122370654330327,periodic,cim,25,20,13,1,45,3958,5,16
9937466291368665138,periodic,cim,25,20,13,1,46,3875,3,17
9778221625095671617,periodic,cim,25,20,13,1,47,3833,2,10
16712837683913200530,periodic,cim,25,20,13,1,48,4042,6,16
61287066228093595,periodic,cim,25,20,13,1,49,4042,6,17
11384117934821242543,periodic,cim,25,20,13,1,50,4000,6,15
11741115099680458965,periodic,cim,25,20,13,1,51,4000,4,16
7303768040297569076,periodic,cim,25,20,13,1,52,3833,6,12
3352320697400067144,periodic,cim,25,20,13,1,53,13458,4,19
14632074456755444914,periodic,cim,25,20,13,1,54,3666,3,10
10538785064140600379,periodic,cim,25,20,13,1,55,3875,5,13
3893330835566676108,periodic,cim,25,20,13,1,56,3834,4,19
18322903320786768205,periodic,cim,25,20,13,1,57,3875,3,16
14363818533973717782,periodic,cim,25,20,13,1,58,3875,3,19
15910155806934942865,periodic,cim,25,20,13,1,59,3750,4,14
17424566219875594687,periodic,cim,25,20,13,1,60,7459,6,16
531293666449813111,periodic,cim,25,20,13,1,61,3709,2,13
1490076491265511791,periodic,cim,25,20,13,1,62,3792,4,10
1811094033502942386,periodic,cim,25,20,13,1,63,3875,3,19
5389502400284186393,periodic,cim,25,20,13,1,64,3958,4,17
11483695364909909820,periodic,cim,25,20,13,1,65,4333,12,24
1343728067721341433,periodic,cim,25,20,13,1,66,4125,7,23
5458044640498336253,periodic,cim,25,20,13,1,67,3791,4,14
8693415205385185871,periodic,cim,25,20,13,1,68,4000,5,22
8136795908411257051,periodic,cim,25,20,13,1,69,3875,7,17
14687858451063171523,periodic,cim,25,20,13,1,70,3833,3,12
13682324097445303980,periodic,cim,25,20,13,1,71,3958,4,14
5149379486271098226,periodic,cim,25,20,13,1,72,3833,2,13
3218511168908239632,periodic,cim,25,20,13,1,73,3708,3,10
12341422150090018149,periodic,cim,25,20,13,1,74,4000,10,20
16683332437483745414,periodic,cim,25,20,13,1,75,3875,4,19
9747990438256639610,periodic,cim,25,20,13,1,76,4000,7,18
942422076257090981,periodic,cim,25,20,13,1,77,3833,5,16
15143434011826341195,periodic,cim,25,20,13,1,78,3958,7,19
